time_elapsed,ino,state,flag,ops_per_sec,distance_from_mean,cumulative_time_elapsed,time_difference,workload_type
-0.18709452677387473,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,1.4899043215941197,-0.1870945267738751,0.4872102674989319,-8.150550496341387e-05,4
-0.18692963194831472,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,-0.3631416206663171,-0.18692963194831508,0.5286342412940499,0.00013552452675004057,4
-0.18698776560078487,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.13002892259573334,-0.18698776560078523,-0.9983414955896396,-0.00012648713917100336,2
-0.1870926986715958,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.4144952398061004,-0.18709269867159617,0.5168320105442298,-0.0015549716921702157,4
-0.1869698501984513,0.39994557053674,-0.03380699867729516,-0.003553659627804286,-0.21757916969109975,-0.18696985019845166,0.47744371624119997,7.631141505304423e-05,2
-0.1842927772211773,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9766154369961849,-0.18429277722117765,0.5229162136691832,0.001808485532335135,4
-0.18678301814554402,-2.509499228368367,-0.03380699867729516,-0.003553855876729457,-0.6263690103834972,-0.1867830181455444,-2.638447940450065,-4.152226627657588,2
-0.18709416115341895,-0.7242425241116098,-0.03380699867729516,-0.0035534633788791145,1.47445239931363,-0.1870941611534193,0.4775769118658234,1.811483746243408e-05,2
-0.18684846420712994,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.540108160139356,-0.1868484642071303,0.4875541946267655,0.00017974376037784042,4
-0.18708648312384743,-2.390423846780417,-0.03380699867729516,-0.003553855876729457,1.1887597928015303,-0.1870864831238478,-2.0447553013300173,-0.00013766901434125161,2
-0.1823677855214576,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.9975883867690651,-0.18236778552145796,-1.219172938000224,0.003255267699249299,2
-0.18701482151451312,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,0.04498693655484305,-0.18701482151451349,-1.8771242236185879,-0.12935795981699585,2
-0.18689745734820543,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.4466998664187101,-0.1868974573482058,0.5077561753734586,0.00015153493892562328,4
-0.17928962690418504,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-1.0097891156750896,-0.1792896269041854,0.5111099532256513,0.0046202188705993736,4
-0.1852338842743736,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9510550566428381,-0.18523388427437396,0.5135974189861711,0.0011889079944927441,4
-0.1826942845884756,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9953062381540375,-0.18269428458847595,0.49541152513811826,0.002946241330907893,4
-0.18438235423284516,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9749300576536076,-0.18438235423284552,0.5425676771221605,0.001777989509143549,4
-0.18709525801478633,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5213876132406177,-0.1870952580147867,0.4868954231534459,-0.0011968975531956756,4
-0.1849761218530436,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9602527207135957,-0.18497612185304396,0.5230182523159268,0.0013680721307433124,4
-0.18251074311967042,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.9966286487005203,-0.18251074311967078,0.05734948097023288,0.003133537740009551,2
-0.18691500713008322,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.4039145082289146,-0.18691500713008358,0.5332395135338056,0.00010452023650526137,4
-0.18695339727794089,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,-0.28419065293846835,-0.18695339727794125,0.5306905112871715,0.00012154718278723028,4
-0.18709525801478633,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5213876132406177,-0.1870952580147867,0.4977462559782195,-0.001271358676488465,4
-0.18430264897348356,-2.509499228368367,-0.03380699867729516,-0.003553855876729457,-0.976434893719127,-0.18430264897348392,-2.418201686089266,0.0018857421244204864,2
-0.18710257042390205,-0.7242033889073193,-0.03380699867729516,-0.0035534633788791145,1.8856942737215232,-0.1871025704239024,0.4780374009901925,1.4556968090082368e-05,2
5.708718864263787,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-1.028733707387195,5.708718864263787,-2.8929620526973516,4.098039911563766,1
0.20576501858994456,-0.43827506382674575,-0.03380699867729516,-0.003553855876729457,-1.0283793343950598,0.20576501858994423,-2.037134131000862,0.273079760628451,2
-0.18705796472829603,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,0.5285824392583027,-0.1870579647282964,-0.31913988729684795,-0.00011733833221352754,2
-0.18709635487615367,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5701165296106754,-0.18709635487615403,0.5174262742605072,-0.0012251063746478927,4
-0.18709525801478633,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5213876132406177,-0.1870952580147867,0.49496627327013804,-0.0016022405281171741,4
-0.18705065231918028,-0.43827506382674575,-0.03380699867729516,-0.003553855876729457,0.41813269107503903,-0.18705065231918064,-2.0311442683401286,-0.01527106638963926,2
-0.18709489239433053,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.505548193219709,-0.1870948923943309,0.49050471056389616,-0.0010113800787801936,4
-0.18243615654668982,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.997136638604476,-0.18243615654669018,-1.993539266497588,0.003193004985233144,2
-0.18677168391141463,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.6383059386055153,-0.186771683911415,-0.6113111496031793,-4.715655141733157,2
-0.1870725895465275,0.39994557053674,-0.03380699867729516,-0.003553659627804286,0.8091845022103793,-0.18707258954652786,0.4774364349240565,2.1044252868513754e-06,2
-0.1869212226778316,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.3872126897819874,-0.18692122267783196,0.5172517639156303,0.00013882826259579574,4
-0.18681409588428594,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.5895518414081593,-0.1868140958842863,0.48629350260909626,0.00019829550781938864,4
-0.18708282691928954,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,1.0744546998671356,-0.1870828269192899,-0.9059036027758718,-0.003907485747874488,2
-0.18690257603458646,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.43483839915248285,-0.18690257603458682,0.5248471068584518,0.00014950187071285088,4
-0.18709635487615367,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5701165296106754,-0.18709635487615403,0.5316630441117691,-0.0014805105688774263,4
-0.18709233305114,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.3999520597469823,-0.18709233305114037,0.4941708155656023,-0.0014299379970847128,4
-0.18460209212677328,-2.509499228368367,-0.03380699867729516,-0.003553855876729457,-0.970294551071613,-0.18460209212677364,-2.2450506938321095,0.0016305920637175494,2
-0.1870586959692076,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,0.5405619888689491,-0.18705869596920796,0.511818452049413,-0.0042620020174766755,4
-0.1848931260095799,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9627678311286938,-0.18489312600958027,0.4922428389994211,0.0014318596459190467,4
-0.1870956236352421,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5374262712492108,-0.18709562363524246,0.5170088975017855,-0.0013201523135950028,4
-0.1849870904667172,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9599059119585562,-0.18498709046671757,0.5079146523775865,0.0013515534515145366,4
-0.18433774853723914,-2.509499228368367,-0.03380699867729516,-0.003553855876729457,-0.9757827104972323,-0.1843377485372395,-2.235504292324336,0.0019124261447131244,2
-0.18235498880550505,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.9976715084313496,-0.1823549888055054,-0.34771598398403164,0.0032674661085259336,2
-0.18099670881225555,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-1.0045295885260401,-0.1809967088122559,-0.39743683469860513,0.004120084090257362,2
-0.18530152405869424,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9482174665531553,-0.1853015240586946,0.4883406429580157,0.0011581578377745615,4
-0.18706491151695598,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,0.6503498776875064,-0.18706491151695634,0.5034954591063306,-0.002217497796007424,4
-0.18709708611706524,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.603650407542758,-0.1870970861170656,0.5055467090631754,-0.0011521700525146826,4
-0.18465766643605294,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9689928669092835,-0.1846576664360533,0.512337078846188,0.0014514279274669812,4
-0.18708794560567057,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,1.2380379884221357,-0.18708794560567094,0.3175987713936722,-0.0033715181402823617,2
-0.18674828420224424,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.6608388480530294,-0.1867482842022446,-1.8429385231381745,-2.2901389433122867,2
-0.1851706319355224,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9535334460146189,-0.18517063193552277,0.5232787746829877,0.0012356685633865094,4
-0.18710183918299048,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,1.8446456359208578,-0.18710183918299084,0.5038623606895201,1.4302834563485816e-05,4
-0.1866777194542773,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.7153769365937586,-0.18667771945427766,-1.615365985619891,-4.756469494371616,2
-0.1821988688708839,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.9986510216562239,-0.18219886887088427,-0.04656811486280301,0.003378522459648626,2
-0.18516149142412772,0.43253541190966893,-0.03380699867729516,-0.003553855876729457,-0.9538785807370959,-0.18516149142412808,0.5445449377553995,0.001205934940774713,4
-0.18709160181022844,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.3713789883367153,-0.1870916018102288,0.4964739666553739,-0.0016106269344948604,4
-0.18691720085281793,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.3981199687986506,-0.1869172008528183,0.5094231251137945,0.00013831999554260265,4
-0.18706893334196964,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,0.7299627990924438,-0.18706893334197,0.5008019231509762,-0.07005818858743008,4
-0.18707880509427588,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,0.9615993300626411,-0.18707880509427624,0.47066248365748203,-0.0029082327212968492,2
-0.1842953365643678,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9765687492228533,-0.18429533656436817,0.541677279634031,0.001828307947409666,4
-0.18709306429205158,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,1.429213638902075,-0.18709306429205194,0.5985279456451269,6.170561712396189e-06,4
-0.1846956909634548,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9680683274336759,-0.18469569096345517,0.5336643855746543,0.0013319851699666021,4
-0.18692561012330106,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.37487526054460785,-0.18692561012330142,0.5000483243269431,0.00013374559206386473,4
-0.18709160181022844,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.3713789883367153,-0.1870916018102288,0.5124522512070693,-0.0018736551345222906,4
-0.1869409661824441,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.3276877734614348,-0.18694096618244446,0.5336247494450396,0.00013120425679789922,4
-0.18525984332673448,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9499900024541731,-0.18525984332673484,0.5030863985684639,0.0011762013181629166,4
-0.18691939457555265,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.39221695125112727,-0.186919394575553,0.5232166308359425,0.00013933652964898883,4
-0.18693986932107676,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.3312830105725337,-0.18693986932107712,0.488415018072837,0.0001281546544787406,4
-0.18691646961190636,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.4000633864914921,-0.18691646961190672,0.5062664510508779,0.0001421319984415509,4
-0.18687405763903506,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.49539501046740125,-0.18687405763903542,0.5268384382854883,0.00016627468346822323,4
-0.1868268926002385,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.5723569298811855,-0.18682689260023885,0.48629924793424806,0.0001896549679151059,4
-0.1870959892556979,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.553667950245255,-0.18709598925569826,0.5112774153642236,-0.0015226967342924537,4
-0.1852656932540271,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.9497459466596835,-0.18526569325402745,0.4890664946228973,0.0011695938464714062,4
-0.18709379553296315,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,1.4591889151097315,-0.1870937955329635,0.48991487008123125,-8.607990844215179e-05,4
-0.18683201128661953,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.5650959876954769,-0.1868320112866199,0.48813433859006244,0.0001896549679151059,4
-0.18211770112969916,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,-0.9991362818159617,-0.18211770112969952,-1.9283371718879887,0.0034212168921168465,2
-0.18707039582379278,-0.43827506382674575,-0.03380699867729516,-0.003553855876729457,0.7608175676752185,-0.18707039582379315,-2.021852305126157,-0.009399311257625952,2
2.000094936024959,-2.509499228368367,-0.03380699867729516,-0.003553855876729457,-1.0286908049308663,2.0000949360249587,-2.4151823126077017,1.520277400029434,2
-0.1870956236352421,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5374262712492108,-0.18709562363524246,0.5141315310667653,-0.0014657708243348264,4
-0.18709635487615367,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.5701165296106754,-0.18709635487615403,0.5112679804138709,-0.0015079569897498539,4
-0.1870692989624254,-0.4314068354737598,-0.03380699867729516,-0.003553855876729457,0.7375763134180636,-0.18706929896242577,-0.19936124007089903,-4.7705745926072596e-05,2
-0.17831086094404267,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-1.0118887769437714,-0.17831086094404303,0.500986650333743,0.005998384985332469,4
-0.18704553363279924,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,0.34969862412635444,-0.1870455336327996,0.5377189234135469,-0.08886534022320783,4
-0.1869091572027906,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.4188584723998397,-0.18690915720279097,0.5358517186509036,0.00014009893022877849,4
-0.18693328815287258,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.35210318966367365,-0.18693328815287294,0.4925312989715445,0.000130187722691513,4
-0.18710257042390205,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,1.8856942737215232,-0.1871025704239024,0.5071516457409738,1.3794567510292715e-05,4
-0.18709672049660947,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,1.5867759881987291,-0.18709672049660983,0.5038900931753119,-8.455510728257248e-05,4
-0.18693401939378415,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,-0.3498514232062292,-0.1869340193937845,0.48741660395369046,0.00013145839032449578,4
-0.06112767676196102,-0.43263633314188693,-0.03380699867729516,-0.003553855876729457,-1.0275752732142878,-0.06112767676196137,-2.8350935038682423,0.08753763526088901,1
-0.18710183918299048,-0.7238511720687046,-0.03380699867729516,-0.0035534633788791145,1.8446456359208578,-0.18710183918299084,0.5416952558546646,1.1253232244327206e-05,4
-0.18708940808749372,0.43253541190966893,-0.03380699867729516,-0.0035534633788791145,1.2895561020254969,-0.18708940808749408,0.5351165782381254,-0.0019239735727884077,4
